Ronojel.	R>onojel.
Katchakunik rech keatzuq le awalkʼwal	K>at>chakun>ik r>ech k>e>a>tzuq le aw>alkʼwal
E kʼi ri kʼat kʼolik.	E kʼi ri kʼat kʼol>ik.
arech ri in, in jun ajpataninel rech ri Kristo Jesus chkixoʼl ri man eʼajjudiʼo taj, in ajyuqʼ chrech ri utzalaj Tzij rech ri Dyos, arech ri man eʼajjudiʼo taj ejun utzalaj tabʼal toqʼobʼ e etyox pa ri Tyoxlaj Uxlabʼaxel.	arech ri in, in jun ajpataninel rech ri Kristo Jesus ch>ki>xoʼl ri man eʼ>ajjudiʼo taj, in ajyuqʼ ch>r>ech ri utzalaj Tzij rech ri Dyos, arech ri man eʼ>ajjudiʼo taj e>jun utzalaj tabʼal toqʼobʼ e e>tyox pa ri Tyoxlaj Uxlabʼaxel.
Kqʼaqʼan ri waqän.	K>qʼaqʼan ri w>aqän.
?xinwil le ukunaxik le achi rumal le ixoq	?x>inw>il le u>kuna>x>ik le achi r>umal le ixoq
Kexojow ri ajxojolobʼ.	K>e>xojow ri ajxojolobʼ.
Amaqʼ.	Amaqʼ.
Are kawaj na kinʼe taj	Are ka>w>aj na k>in>ʼe taj
chik, pa cha ri, ma utz ta rilik ri jasa taq re ri tinimit kabʼanik, xa jun.	chik, pa cha ri, ma utz ta rilik ri jasa taq r>e ri tinimit ka>bʼan>ik, xa jun.
ukʼisbʼal junabʼ.	u>kʼisbʼal junabʼ.
Kkʼat ri siʼ pa ri qʼaqʼ.	K>kʼat ri siʼ pa ri qʼaqʼ.
«Ri uj, uj ajjudiʼo chi aretaq chiʼ xujalaxik uloq e ri uj man uj ajmakunelabʼ taj jeʼ jas ri man eʼajjudiʼo taj;	«Ri uj, uj ajjudiʼo chi aretaq chiʼ x>uj>alax>ik uloq e ri uj man uj ajmakunel>abʼ taj jeʼ jas ri man eʼ>ajjudiʼo taj;
¡jun toqʼobʼ chiwech e nimalaj utzil pa ri ubʼiʼ ri Dyos, ri Qatat, e pa ri ubʼiʼ ri Ajawxel Jesus Kristo!	¡jun toqʼobʼ ch>iw>ech e nimalaj utzil pa ri u>bʼiʼ ri Dyos, ri Qa>tat, e pa ri u>bʼiʼ ri Ajawxel Jesus Kristo!
Nabʼe ubʼiʼ:	Nabʼe u>bʼiʼ:
Rumal rech che kʼo xa jun kaxlanwa, qonojel xa uj jun bʼaqilal, rumal rech che qonojel kʼo qech chrech we jun chi kaxlanwa riʼ.	R>umal rech ch>e kʼo xa jun kaxlanwa, q>onojel xa uj jun bʼaqilal, r>umal rech ch>e q>onojel kʼo q>ech ch>r>ech we jun chi kaxlanwa riʼ.
Ri chʼuʼ ktij rukʼ lej.	Ri chʼuʼ k>tij r>ukʼ lej.
Jun laj neʼ kʼo chupam	Jun laj neʼ kʼo ch>u>pam
Awech le ja.	Aw>ech le ja.
Ri chomanik rajawixik chi ri chomanik retaʼm ri noʼj kachʼaw pa	Ri chomanik rajawixik chi ri chomanik r>etaʼm ri noʼj ka>chʼaw pa
Ri watiʼt Waʼn retaʼm ri ojer tzij.	Ri w>atiʼt Waʼn r>etaʼm ri ojer tzij.
Konojel xemakunik e man kʼo ta ri uqʼijil ri Dyos kukʼ–	K>onojel x>e>makun>ik e man kʼo ta ri u>qʼijil ri Dyos k>ukʼ–
are ri areʼ ri xbʼin chqech ri loqʼoqʼebʼal ikʼuʼx ix pa ri Uxlabʼaxel.	are ri areʼ ri x>bʼin ch>q>ech ri loqʼoqʼebʼal i>kʼuʼx ix pa ri Uxlabʼaxel.
Ajpatan ri Teʼk.	Ajpatan ri Teʼk.
Ri Itat chikaj retaʼm chik che ri ix rajawaxik weriʼ chiwech.	Ri I>tat chikaj r>etaʼm chik ch>e ri ix rajawaxik weriʼ ch>iw>ech.
kʼatekʼut, chkiwach ri esikʼitalik, kneʼbʼaʼ eʼajjudiʼo on eʼajgriʼego, waʼ we areʼ riʼ are ri Kristo, che uchuqʼabʼ ri Dyos e retaʼmabʼal ri Dyos.	kʼatekʼut, ch>ki>wach ri e>sikʼitalik, kneʼbʼaʼ eʼ>ajjudiʼo on eʼ>ajgriʼego, waʼ we areʼ riʼ are ri Kristo, ch>e u>chuqʼabʼ ri Dyos e r>etaʼmabʼal ri Dyos.
Xqasikʼij le ixoq	X>qa>sikʼi>j le ixoq
Xepetik rech kewaʼ iwukʼ	X>e>pet>ik r>ech k>e>waʼ iw>ukʼ
Xubʼij chwe jawi at kʼo wi	X>u>bʼij ch>w>e jawi at kʼo wi
Kʼo jun achiʼ, taqom uloq rumal ri Dyos, Xwan ri ubʼiʼ areʼ.	Kʼo jun achiʼ, taqom uloq r>umal ri Dyos, Xwan ri u>bʼiʼ areʼ.
Xinwil wibʼ	X>inw>il w>ibʼ
Xsachon chke xeatinik	X>sachon ch>k>e x>e>atin>ik
Kʼatekʼuriʼ, we man xkʼastaj ta uwach ri Kristo, man kʼo ta ukʼuʼx riʼ ri qatzij, xoqujeʼ man kʼo ta ukʼuʼx riʼ ri qakojonik.	Kʼatekʼuriʼ, we man x>kʼastaj ta u>wach ri Kristo, man kʼo ta u>kʼuʼx riʼ ri qa>tzij, xoqujeʼ man kʼo ta u>kʼuʼx riʼ ri qa>kojonik.
Xsachon chke jachin xeatinik	X>sachon ch>k>e jachin x>e>atin>ik
Xnaʼtaj ri akʼal chwe	X>naʼtaj ri akʼal ch>w>e
Kawaj kinbʼij	Ka>w>aj k>in>bʼi>j
Chi chanim kbʼix chkech pa jun ichikʼ arech ma ketzalej ta chik rukʼ ri Herodes. Kebʼe pa jun bʼe chik arech ketzalij pa ri kamaqʼ.	Chi chanim k>bʼix ch>k>ech pa jun ichikʼ arech ma k>e>tzalej ta chik r>ukʼ ri Herodes. K>e>bʼe pa jun bʼe chik arech k>e>tzalij pa ri k>amaqʼ.
Kʼo kʼi taq uwach ri utoqʼobʼ ri Uxlabʼxel, kʼatekʼut xas xa jun chi Uxlabʼxel;	Kʼo kʼi taq u>wach ri u>toqʼobʼ ri Uxlabʼxel, kʼatekʼut xas xa jun chi Uxlabʼxel;
Qech ri ja.	Q>ech ri ja.
Kinbʼe na kukʼ ri molaj.	K>in>bʼe na k>ukʼ ri molaj.
Tzʼaqat ri	Tzʼaqat ri
Kʼax ukemik le pas chawe	Kʼax u>kem>ik le pas ch>aw>e
chaban chech.	ch>aban ch>ech.
Enikʼaj winaq, che man xekanaj ta kan pa weriʼ, xeqaj pa nikʼaj joʼs taq tzij;	E>nikʼaj winaq, ch>e man x>e>kanaj ta kan pa weriʼ, x>e>qaj pa nikʼaj joʼs taq tzij;
Jobʼ Qʼataj. Ri uchak ri Woktzʼibʼabʼal.	Jobʼ Qʼataj. Ri u>chak ri Woktzʼibʼabʼal.
qʼatbʼaltzij, pa cha ri (ri chajinel re rilik ri ukojik ri qʼatbʼaltzij,	qʼatbʼaltzij, pa cha ri (ri chajinel r>e rilik ri u>kojik ri qʼatbʼaltzij,
Roqorik ri ratzʼyaq ri a Xwan.	Roqorik ri r>atzʼyaq ri a Xwan.
kiwach winaq	ki>wach winaq
kichuqʼabʼ wakamik.	ki>chuqʼabʼ wakamik.
Arechiʼ naqaj chik kʼo wi che ri tinamit, koqʼ puwiʼ ri tinamit.	Arechiʼ naqaj chik kʼo wi ch>e ri tinamit, k>oqʼ p>u>wiʼ ri tinamit.
Xuchap ukunaxik	X>u>chap u>kuna>x>ik
jeriʼ na kʼuriʼ, we xqaj chiwach che ri Ajawxel utzalaj Ajawawxel.	jeriʼ na kʼuriʼ, we x>qaj ch>i>wach ch>e ri Ajawxel utzalaj Ajawawxel.
Jumuchʼ ri nujunabʼ.	Jumuchʼ ri nu>junabʼ.
chäj, chkech ri winaq che man kekojon taj jacha ri uj, e nimalaj uqʼijil chrech ri siwan atinimit Israʼel».	chäj, ch>k>ech ri winaq ch>e man k>e>kojon taj jacha ri uj, e nimalaj u>qʼijil ch>r>ech ri siwan a>tinimit Israʼel».
Chi pa ri Mileto wi, ktaqan uloq arech ri enim winaq rech ri Komon Tyox pa ri Efeso, kepe rukʼ ri areʼ.	Chi pa ri Mileto wi, k>taqan uloq arech ri e>nim winaq rech ri Komon Tyox pa ri Efeso, k>e>pe r>ukʼ ri areʼ.
Juwinaq wuqubʼ qʼataj.	Juwinaq wuqubʼ qʼataj.
Kʼatekʼuriʼ, ri Max che jun chkixoʼl ri ekabʼlajuj, ri kbʼix Yoʼx (Didyme) chrech, man kʼo ta kukʼ aretaq chiʼ xpe ri Jesus.	Kʼatekʼuriʼ, ri Max ch>e jun ch>ki>xoʼl ri e>kabʼlajuj, ri k>bʼix Yoʼx (Didyme) ch>r>ech, man kʼo ta k>ukʼ aretaq chiʼ x>pe ri Jesus.
Xsachon chwe xinatinik	X>sachon ch>w>e x>in>atin>ik
wa Iximulew.	wa Iximulew.
Aretaq chiʼ ri areʼ kʼo chik kabʼlajuj ujunabʼ, xoqujeʼ kepaqiʼ ubʼik rumal ri nimaqʼij.	Aretaq chiʼ ri areʼ kʼo chik kabʼlajuj u>junabʼ, xoqujeʼ k>e>paqiʼ ubʼik r>umal ri nimaqʼij.
Xloʼtaj ri akʼal.	X>loʼtaj ri akʼal.
Jas xojukʼam lo chukʼayixik?	Jas x>oj>u>kʼam lo ch>u>kʼayi>x>ik?
We na jupulik ta xeqajik...	We na jup>ul>ik ta x>e>qaj>ik...
cheʼtzijon pa uwiʼ ronojel taq ri rajawixik chi ke keʼtzijon pa uwiʼ. Pa	ch>eʼ>tzijon pa u>wiʼ r>onojel taq ri rajawixik chi k>e k>eʼ>tzijon pa u>wiʼ. Pa
3. Are chiʼ ri kʼaxkʼolil kebʼ oxibʼ winaq kebʼanowik.	3. Are chiʼ ri kʼaxkʼolil kebʼ oxibʼ winaq k>e>bʼan>ow>ik.
re ri tinimit. Ri jun chak ri xbʼanik are xkʼamow ubʼe ri nimalaj	r>e ri tinimit. Ri jun chak ri x>bʼan>ik are x>kʼamow u>bʼe ri nimalaj
ejujun chik kʼo taj kech.	e>jujun chik kʼo taj k>ech.
Kʼaʼn ri kʼayinel chʼichʼ.	Kʼaʼn ri kʼayinel chʼichʼ.
Kawaj chi katʼek	Ka>w>a>j chi k>at>ʼe>k
natural taj.	natural taj.
Jat xinchaʼ chi awe.	Jat x>in>chaʼ chi aw>e.
chrech ri Timoteʼo, ri loqʼalaj walkʼuwaʼl, chech areʼ ri usipanik ri Dyos, ri loqʼoqʼebʼal ukʼuʼx, ri utzil rumal ri Dyos Tatxel e rumal ri Kristo Jesus Qajawxel.	ch>r>ech ri Timoteʼo, ri loqʼalaj w>alkʼuwaʼl, ch>ech areʼ ri u>sipanik ri Dyos, ri loqʼoqʼebʼal u>kʼuʼx, ri utzil r>umal ri Dyos Tatxel e r>umal ri Kristo Jesus Q>ajawxel.
ri areʼ che kamik riʼ kʼo pa kaj pa ri rikyaqʼabʼ ri Dyos, e chuxeʼ raqan ri areʼ kojom ri jetaq Ajawibʼal e ri jetaq kowinem.	ri areʼ ch>e kamik riʼ kʼo pa kaj pa ri r>ikyaqʼabʼ ri Dyos, e ch>u>xeʼ r>aqan ri areʼ kojom ri jetaq Ajawibʼal e ri jetaq kowinem.
Keʼaqʼan pa ri jukubʼ e kqaj uwach ri kyaqiqʼ.	K>eʼ>aqʼan pa ri jukubʼ e k>qaj u>wach ri kyaqiqʼ.
Ri bʼe laj uwach.	Ri bʼe laj u>wach.
kʼatekʼuriʼ, kamik riʼ, ri ix man ixpataninel ta chi rech ri makaj, xane ixpataninel rech ri sukʼil	kʼatekʼuriʼ, kamik riʼ, ri ix man ix>pataninel ta chi rech ri makaj, xane ix>pataninel rech ri sukʼil
ri rajawixik chi ke. Xuqujeʼ, oxibʼ ri jasa taq ri jasa taq ri ojer ma	ri rajawixik chi k>e. Xuqujeʼ, oxibʼ ri jasa taq ri jasa taq ri ojer ma
Juwinaq jobʼ qʼataj.	Juwinaq jobʼ qʼataj.
Ri jaʼ kamiqʼik chi uwach ri qʼaqʼ.	Ri jaʼ ka>miqʼ>ik chi u>wach ri qʼaqʼ.
Xojilik	X>oj>il>ik
Weta ronojel xaq jun uwach utzʼaqatil, ¿jawiʼ kʼu riʼ kʼo wi ri bʼaqilal?	Weta r>onojel xaq jun u>wach u>tzʼaqatil, ¿jawiʼ kʼu riʼ kʼo wi ri bʼaqilal?
Kjaʼjat chi wij.	K>jaʼjat chi w>ij.
(pa Kʼicheʼ chʼawem).	(pa Kʼicheʼ chʼawem).
Jewaʼ kkanajik:	Jewaʼ k>kanaj>ik:
Kiʼ ri kabʼ.	Kiʼ ri k>abʼ.
Are chiʼ kinbʼisonik kinoqʼik.	Are chiʼ k>in>bʼison>ik k>in>oqʼ>ik.
Moʼr kkaʼy ri nuchʼichʼ.	Moʼr k>kaʼy ri nu>chʼichʼ.
Aretaq chiʼ jewaʼ kchʼawik, ekʼi sibʼalaj kekojon chrech ri areʼ.	Aretaq chiʼ jewaʼ k>chʼaw>ik, ekʼi sibʼalaj k>e>kojon ch>r>ech ri areʼ.
Kʼo nukʼulel.	Kʼo nu>kʼulel.
Pa wa nima Tinimit Iximulew, ukaj ikʼ re ri junabʼ 1999.	Pa wa nima Tinimit Iximulew, ukaj ikʼ r>e ri junabʼ 1999.
Kʼatekʼuriʼ, ri Jerusalem chikaj are riʼ ri tzoqopitalik e ri areʼ, are na kʼu riʼ ri qanan;	Kʼatekʼuriʼ, ri Jerusalem chikaj are riʼ ri tzoqopitalik e ri areʼ, are na kʼu riʼ ri qa>nan;
Xa jekʼuriʼ, ronojel mul ujnojinaq che ri qachuqʼabʼ, qetaʼm che aretaq chiʼ uj kʼo na pa we qabʼaqilal riʼ, ri qakʼaslemal naj waʼ kʼo wi chrech ri Ajawxel,	Xa jekʼuriʼ, r>onojel mul uj>nojinaq ch>e ri qa>chuqʼabʼ, q>etaʼm ch>e aretaq chiʼ uj kʼo na pa we qa>bʼaqilal riʼ, ri qa>kʼaslemal naj waʼ kʼo wi ch>r>ech ri Ajawxel,
Kabʼison ri Leʼn.	Ka>bʼison ri Leʼn.
Kawinaq waqlajuj qʼataj.	Kawinaq waqlajuj qʼataj.
Chkʼojiʼ bʼaʼ xa jun chi ibʼaqil e xa jun chi Uxlabʼaxel, e chkʼojiʼ bʼaʼ xa jun chi iweyeʼbʼal pa ri ixsikʼitalik wi;	Ch>kʼojiʼ bʼaʼ xa jun chi i>bʼaqil e xa jun chi Uxlabʼaxel, e ch>kʼojiʼ bʼaʼ xa jun chi iw>eyeʼbʼal pa ri ix>sikʼitalik wi;
Xanimaj ri akʼal chi uwach ri uchuch.	X>animaj ri akʼal chi u>wach ri u>chuch.
La waral kʼu xixwaʼ wi?	La waral kʼu x>ix>waʼ wi?
Ri uj kʼo jun qatabʼal toqʼobʼ che jawi, ri eʼajpatanijel pa ri panibʼal, man yaʼtal ta chkech arech kewaʼ ri eʼareʼ chilaʼ.	Ri uj kʼo jun qa>tabʼal toqʼobʼ ch>e jawi, ri eʼ>ajpatanijel pa ri panibʼal, man yaʼtal ta ch>k>ech arech k>e>waʼ ri eʼareʼ chilaʼ.
Ix, achalaxik, we kʼo jun chixoʼl ri ix, naj kbʼe wi chrech ri saqalajtzij, kʼatekʼuriʼ, jun chik kkʼamow chi uloq pa ri saqalajtzij,	Ix, achalaxik, we kʼo jun ch>i>xoʼl ri ix, naj k>bʼe wi ch>r>ech ri saqalajtzij, kʼatekʼuriʼ, jun chik k>kʼamow chi uloq pa ri saqalajtzij,
Iximulew.	Iximulew.
Xutaqchiʼj pa waram pulew	X>u>taqchiʼ>j pa war>am p>ulew
kanoq.	kan>oq.
Wetaʼam jachin kapetik	W>etaʼ>am jachin ka>pet>ik
Xinqʼiʼo na xinatin taj	X>in>qʼiʼ>o na x>in>atin taj
Xuta jampaʼ kojʼek	X>u>ta jampaʼ k>oj>ʼe>k
Na xinta taj we kixkitzuqu	Na x>in>ta taj we k>ix>ki>tzuq>u
Areʼ xraj xinbʼano	Areʼ x>r>a>j x>in>bʼan>o
Kaqilo chi na kojukʼam taj	Ka>q>il>o chi na k>oj>u>kʼam taj
Na xqil ta chik chi kukʼam rajil	Na x>q>il ta chik chi k>u>kʼam rajil
ri ubʼe, ri ucholaj.	ri u>bʼe, ri u>cholaj.
In ri in Alfa e ri Omega kcha ri Ajawxel Dyos, «ri are Areʼ, ri Areʼ Iwir, e ri Areʼ che kpe na riʼ», ri Ajaw che rajaw ronojel jas uwach.	In ri in Alfa e ri Omega k>cha ri Ajawxel Dyos, «ri are Areʼ, ri Areʼ Iwir, e ri Areʼ ch>e k>pe na riʼ», ri Ajaw ch>e r>ajaw r>onojel jas u>wach.
Chi are ta bʼaʼ ri Dyos, Qatatxel e Qajawxel Jesus, kkʼamow ubʼi ri qabʼe chi iwukʼ ix.	Chi are ta bʼaʼ ri Dyos, Qa>tatxel e Q>ajawxel Jesus, k>kʼamow u>bʼi ri qa>bʼe chi iw>ukʼ ix.
Ri ukʼuʼx tzʼibʼ pa qatzij e lajuj.	Ri u>kʼuʼx tzʼibʼ pa qa>tzij e lajuj.
Jun riʼ ri uqʼijil ri qʼij, jun chi riʼ ri uqʼijil ri ikʼ, jun chik ri uqʼijil ri taq chʼumil. Kʼatekʼuriʼ, ri uqʼijil jun chʼumil man junam ta rukʼ ri uqʼijil jun chik chʼumil.	Jun riʼ ri u>qʼijil ri qʼij, jun chi riʼ ri u>qʼijil ri ikʼ, jun chik ri u>qʼijil ri taq chʼumil. Kʼatekʼuriʼ, ri u>qʼijil jun chʼumil man junam ta r>ukʼ ri u>qʼijil jun chik chʼumil.
arech ri uj, aretaq chiʼ uj sukʼ chi rumal ri usipanik ri Kristo Jesus, kkʼojiʼ ri qeyeʼbʼal pa ri junalikalaj kʼaslemal.	arech ri uj, aretaq chiʼ uj sukʼ chi r>umal ri u>sipanik ri Kristo Jesus, k>kʼojiʼ ri q>eyeʼbʼal pa ri junalik>alaj kʼaslemal.
Xinnabʼej chutasik qakʼolibʼal	X>in>nabʼej ch>u>tas>ik qa>kʼolibʼal
México (1992-2002)	México (1992-2002)
Ajchak ri achi.	Ajchak ri achi.
Aretaq chiʼ, xujopan pa ri Masedoniʼa, ri qabʼaqil man xuxlan taj, xane pa ronojel kʼolibʼal kʼo sibʼalaj kʼax: jelaʼ kʼo taq ri chʼoʼj e waral riʼ kʼo ri xibʼrikil 17.	Aretaq chiʼ, x>uj>opan pa ri Masedoniʼa, ri qa>bʼaqil man x>uxlan taj, xane pa r>onojel kʼolibʼal kʼo sibʼalaj kʼax: jelaʼ kʼo taq ri chʼoʼj e waral riʼ kʼo ri xibʼrikil 17.
Keʼopan rukʼ ri areʼ, ri Jerusalem, ronojel ri Judeʼa e ronojel ri siwantinimit ekʼo pa ri Jordan.	K>eʼ>opan r>ukʼ ri areʼ, ri Jerusalem, r>onojel ri Judeʼa e r>onojel ri siwantinimit ekʼo pa ri Jordan.
rumal rech che kujbʼin pa ri qakojonik e man kujbʼin ta pa jun jas uwach che kilitajik uwach.	r>umal rech ch>e k>uj>bʼin pa ri qa>kojonik e man k>uj>bʼin ta pa jun jas u>wach ch>e k>ilitaj>ik u>wach.
rumal rech che iwonojel ri ix, ix ralkʼuwaʼl ri chaj saqil e ix ralkʼuwaʼl ri qʼij. Ri uj, man uj rech ta ri chaqʼabʼ e man uj rech ta ri qʼequʼmal.	r>umal rech ch>e iw>onojel ri ix, ix r>alkʼuwaʼl ri chaj saqil e ix r>alkʼuwaʼl ri qʼij. Ri uj, man uj rech ta ri chaqʼabʼ e man uj rech ta ri qʼequʼmal.
«Chixkanaj kan bʼaʼ rukʼ iwatzʼyaq e rukʼ ri tzijtalik bʼa kanoq.	«Ch>ix>kanaj kan bʼaʼ r>ukʼ iw>atzʼyaq e r>ukʼ ri tzijtalik bʼa kan>oq.
Petinaq chik ri Qʼaxebʼal kech ri eʼajjudiʼo, kʼatekʼuriʼ ri Jesus kpaqiʼ ubʼi pa ri Jerusalem.	Petinaq chik ri Qʼaxebʼal k>ech ri eʼ>ajjudiʼo, kʼatekʼuriʼ ri Jesus k>paqiʼ u>bʼi pa ri Jerusalem.
Junabʼ (on jun chik naqaj che)	Junabʼ (on jun chik naqaj ch>e)
Kamik kʼakʼ ikʼ.	Kamik kʼakʼ ikʼ.
Xpuluw ri tʼuʼy pa ri qʼaqʼ.	X>puluw ri tʼuʼy pa ri qʼaqʼ.
Wetaʼam chi pulew xwar wi	W>etaʼ>am chi p>ulew x>war wi
...kinbʼij chi are waʼ sin xiʼan	...k>in>bʼi>j chi are waʼ sin x>i>ʼan
Xqilo chi na kukʼam ta rajil le asosyasyon	X>q>il>o chi na k>u>kʼam ta rajil le asosyasyon
Mem ri achi.	Mem ri achi.
Xojutaqchiʼj le achi chuloqʼik ichaj	X>oj>u>taqchiʼ>j le achi ch>u>loqʼ>ik ichaj
Chiwech ri ix, ri nimalaj usipanik e ri rutzil ri Dyos Qatatxel, ri usipanik ri Ajawxel Jesus Kristo.	Ch>iw>ech ri ix, ri nimalaj u>sipanik e ri r>utzil ri Dyos Qa>tatxel, ri u>sipanik ri Ajawxel Jesus Kristo.
Jeʼl ktijow ri äj.	Jeʼl k>tijow ri äj.
kʼut.	kʼut.
Kiʼ ri ukabʼ ri aqaj.	Kiʼ ri ukabʼ ri aqaj.
Xuyupubʼa uwach raʼchi, kachaʼ,	X>u>yup>ubʼa u>wach raʼchi, ka>chaʼ,
Man ketaʼm ta ri ubʼe ri nimalaj utzil,	Man k>etaʼm ta ri u>bʼe ri nimalaj utzil,
Xujel ubʼik chilaʼ, xujqʼax chuchiʼ ri rulew ri Chipre, rumal rech che ri kyaqiqʼ petinaq uloq chqawach.	X>uj>el ubʼik chilaʼ, x>uj>qʼax ch>u>chiʼ ri r>ulew ri Chipre, r>umal rech ch>e ri kyaqiqʼ petinaq uloq ch>qa>wach.
Al ri chakäch.	Al ri chakäch.
Ubʼelej taqanik (9).	Ubʼelej taqanik (9).
Rumal rech, che ri uj qetaʼm, che uxlabʼal ri Pixabʼ, kʼatekʼut, ri in, in kʼo pa nubʼaqil, e ri nubʼaqil kʼo pa ri ukowinem ri makaj.	R>umal rech, ch>e ri uj q>etaʼm, ch>e uxlabʼal ri Pixabʼ, kʼatekʼut, ri in, in kʼo pa nu>bʼaqil, e ri nu>bʼaqil kʼo pa ri u>kowinem ri makaj.
Ri jun che man kʼo ta ri loqʼoqʼebʼal ukʼuʼx, man retaʼm ta uwach riʼ ri Dyos, rumal rech che ri Dyos, xas loqʼoqʼebʼal kʼuʼx wi ri areʼ.	Ri jun ch>e man kʼo ta ri loqʼoqʼebʼal u>kʼuʼx, man r>etaʼm ta u>wach riʼ ri Dyos, r>umal rech ch>e ri Dyos, xas loqʼoqʼebʼal kʼuʼx wi ri areʼ.
Ri eʼajjudiʼo kkaj jujun taq kʼutbʼal, ri eʼajgriʼego kkaj ri etaʼmabʼal,	Ri eʼ>ajjudiʼo k>kaj jujun taq kʼutbʼal, ri eʼ>ajgriʼego k>kaj ri etaʼmabʼal,
Xepe le winaq xolkikʼama	X>e>pe le winaq x>ol>ki>kʼam>a
Xojkiʼkotik are~taq xatulik	X>oj>kiʼkot>ik are~taq x>at>ul>ik
Xinpe pa taqʼaj.	X>in>pe pa taqʼaj.
Xchʼajtaj qumal	X>chʼaj>taj q>umal
Xintoʼtaj che ri nuchak.	X>in>toʼtaj ch>e ri nu>chak.
che ojer kanoq, ri areʼ man kʼo ta upatan chawech, kʼatekʼut, kamik riʼ, nimalaj upatan chawech, jacha nimalaj upatan chwech ri in kamik riʼ.	ch>e ojer kan>oq, ri areʼ man kʼo ta u>patan ch>aw>ech, kʼatekʼut, kamik riʼ, nimalaj u>patan ch>aw>ech, jacha nimalaj u>patan ch>w>ech ri in kamik riʼ.
Pa ri jun qʼij chi apanoq, kʼo chi jumul ri Xwan chilaʼ, kukʼ ekebʼ eʼutijoxel.	Pa ri jun qʼij chi apan>oq, kʼo chi jumul ri Xwan chilaʼ, k>ukʼ e>kebʼ eʼ>u>tijoxel.
Jeʼ jas ri utat kkaʼyik.	Jeʼ jas ri u>tat k>kaʼy>ik.
Xokʼowisaxik pa ri Jerusalem ri nimaqʼij rech ri kʼakʼ Nim Rachoch ri Dyos. Sibʼalaj kʼax tew.	X>okʼowisa>x>ik pa ri Jerusalem ri nimaqʼij rech ri kʼakʼ Nim R>achoch ri Dyos. Sibʼalaj kʼax tew.
Ukaj takaniq (4).	Ukaj takaniq (4).
Yaʼtal chaqe qonojel ri uj winaq utz kaqil qibʼ. 	Yaʼtal ch>aq>e q>onojel ri uj winaq utz k>aqil q>ibʼ. 
«We eʼutz we jun ja kʼolbʼal riʼ, kopan ri nimalaj iwutzil pakiwiʼ ri eʼareʼ; we man eʼutz, ri nimalaj utzil kʼo iwukʼ ktzalej na riʼ piwiʼ.	«We eʼ>utz we jun ja kʼolbʼal riʼ, k>opan ri nimalaj iw>utzil pa>ki>wiʼ ri eʼareʼ; we man eʼ>utz, ri nimalaj utzil kʼo iw>ukʼ k>tzalej na riʼ p>i>wiʼ.
Kʼo lemoʼ chi wochoch.	Kʼo lemoʼ chi w>ochoch.
¿La man uj ujtzʼaqatil ta ri Ubʼaqil?	¿La man uj uj>tzʼaqatil ta ri U>bʼaqil?
Kʼax iwech ri ix, ri ix nojinaq kamik, rumal che kixnum na riʼ. Kʼax iwech ri ix, ri kixjaʼjat kamik, rumal che kixbʼison na e kixoqʼ na riʼ.	Kʼax iw>ech ri ix, ri ix nojinaq kamik, r>umal ch>e k>ix>num na riʼ. Kʼax iw>ech ri ix, ri k>ix>jaʼjat kamik, r>umal ch>e k>ix>bʼison na e k>ix>oqʼ na riʼ.
¿Jachin ri nimalaj uqʼijil? ¿La are ri kʼo cho ri mexa, on are ri kpatanajik? ¿La man are ta ri kʼo cho ri mexa? Ri in, in kʼo chixoʼl ri ix in jeriʼ jacha ri in patanijel kech ri enikʼaj chik!»	¿Jachin ri nimalaj u>qʼijil? ¿La are ri kʼo cho ri mexa, on are ri k>patanaj>ik? ¿La man are ta ri kʼo cho ri mexa? Ri in, in kʼo ch>i>xoʼl ri ix in jeriʼ jacha ri in patanijel k>ech ri e>nikʼaj chik!»
Wajxaqlajuj ujunabʼ ri numiʼal.	Wajxaqlajuj u>junabʼ ri nu>miʼal.
Ri tat Xwan potzʼ.	Ri tat Xwan potzʼ.
¡Chkʼojiʼ ta bʼaʼ iwukʼ iwonojel ri nimalaj sipanik!	¡Ch>kʼojiʼ ta bʼaʼ iw>ukʼ iw>onojel ri nimalaj sipanik!
Iwech chi jujunal, ri wa.	Iw>ech chi jujunal, ri wa.
xa su rajawixik wi chi kok uchuqʼabʼ ri ubʼantajik ri kikʼaslemal,	xa su rajawixik wi chi k>ok u>chuqʼabʼ ri u>bʼantajik ri ki>kʼaslemal,
Pa ri areʼ ronojel utz ja kkʼiyik, je kbʼantajik jun utzalaj tyox pa ri Ajawxel;	Pa ri areʼ r>onojel utz ja k>kʼiy>ik, je k>bʼantajik jun utzalaj tyox pa ri Ajawxel;
kilitaj waʼ are kinoʼj winaq keʼpe chʼaqap.	k>ilitaj waʼ are ki>noʼj winaq k>eʼ>pe chʼaqap.
Kchʼetet ri jaʼ.	K>chʼetet ri jaʼ.
che xmuqik, che xkʼastaj uwach pa ri urox qʼij jacha ri tzʼibʼatalik,	ch>e x>muq>ik, ch>e x>kʼastaj u>wach pa ri urox qʼij jacha ri tzʼibʼatalik,
Xojʼek xeʼqilala rqasok	X>oj>ʼe>k x>eʼ>q>il>a>la r>qa>sok
Utz le nuqʼabʼ	Utz le nu>qʼabʼ
Qawuj	Qa>wuj
